3.12283,0
3.12303,0
3.14325,0
3.16334,0
3.18344,44.4141
3.20356,15.9375
3.22373,45.1172
3.24384,47.5781
3.26388,68.0859
3.28402,72.3047
3.30418,84.1406
3.32429,103.828
3.34437,94.2188
3.3645,118.242
3.38459,123.75
3.40473,134.883
3.42489,145.898
3.44504,157.148
3.4652,165.469
3.48526,163.125
3.50537,181.055
3.52545,185.977
3.54557,193.008
3.5657,204.961
3.5858,207.188
3.60595,230.391
3.62612,214.805
3.64628,239.414
3.66636,245.273
3.68646,258.516
3.70661,283.594
3.72675,300.234
3.74691,299.414
3.76704,310.547
3.78721,308.555
3.80726,332.461
3.82738,340.898
3.84745,364.688
3.86758,370.547
3.88773,359.531
3.9079,376.172
3.92804,389.648
3.9482,396.562
3.96833,404.297
3.98839,412.148
4.00852,428.672
4.02867,436.523
4.04879,448.242
4.06892,469.922
4.08909,480.469
4.10923,494.297
4.12932,481.641
4.14948,495.586
4.16962,516.562
4.18976,511.055
4.20992,534.258
4.23009,555.82
4.2502,555.703
4.27027,557.695
4.29036,573.75
4.3105,591.914
4.33064,583.711
4.35075,601.641
4.37083,609.492
4.391,633.398
4.41116,630.938
4.43128,654.727
4.4514,649.453
4.47151,671.133
4.49167,658.008
4.51183,674.414
4.53194,692.812
4.55215,705.234
4.57229,718.594
4.59237,716.719
4.61249,749.297
4.63262,738.633
4.65287,768.398
4.67297,782.578
4.69319,788.672
4.71314,805.547
4.73318,784.922
4.75326,817.031
4.77335,821.133
4.79343,818.438
4.81352,843.281
4.83367,846.914
4.85381,867.188
4.87397,861.211
4.89415,894.727
4.91427,894.023
4.93443,893.438
4.95459,926.602
4.97473,906.68
4.99488,906.68
5.01497,939.375
5.03514,952.969
5.05525,981.211
5.07534,976.406
5.0955,976.289
5.11565,996.328
5.13574,992.227
5.15589,1012.5
5.17598,1032.89
5.19614,1034.53
5.21626,1033.12
5.23635,1066.41
5.25644,1075.55
5.27655,1070.04
5.29668,1097.11
5.31687,1097.46
5.337,1099.69
5.35717,1109.65
5.37724,1134.96
5.39733,1129.1
5.41746,1130.74
5.43762,1150.78
5.45776,1171.29
5.47792,1173.52
5.49814,1189.8
5.51827,1176.45
5.53836,1231.64
5.55846,1211.95
5.57865,1216.88
5.59877,1229.3
5.61894,1228.12
5.63904,1257.3
5.65912,1280.39
5.67928,1282.62
5.69938,1293.63
5.71951,1289.53
5.73967,1289.88
5.75981,1323.05
5.77995,1340.74
5.80009,1335.35
5.82023,1352.7
5.84031,1350.82
5.8604,1350.23
5.88052,1342.97
5.90064,1364.88
5.9208,1375.31
5.94096,1382.58
5.96116,1404.02
5.98126,1417.03
6.00136,1454.3
6.02144,1437.77
6.04157,1478.44
6.06172,1468.59
6.08186,1477.62
6.10201,1466.25
6.12216,1486.52
6.1423,1502.34
6.16237,1501.88
6.18246,1515.59
6.20261,1555.31
6.22275,1552.38
6.24293,1554.26
6.26315,1561.52
6.28323,1581.33
6.3033,1610.27
6.32339,1604.06
6.34351,1607.11
6.36359,1621.29
6.38365,1629.84
6.40376,1613.2
6.42391,1613.09
6.44406,1639.1
6.46424,1646.48
6.48431,1634.65
6.50441,1670.86
6.52452,1687.73
6.54465,1690.55
6.56479,1723.95
6.58495,1723.12
6.60513,1705.08
6.62526,1716.91
6.64535,1719.26
6.66544,1736.48
6.68554,1796.37
6.70568,1781.84
6.72583,1785.59
6.74593,1775.51
6.76611,1791.09
6.78624,1811.6
6.80632,1860
6.82644,1840.43
6.84657,1834.22
6.86671,1842.07
6.8868,1857.89
6.90696,1902.66
6.92714,1863.52
6.94728,1883.44
6.96735,1913.09
6.98744,1919.3
7.00755,1883.79
7.02771,1916.02
7.04787,1952.7
7.06802,1950.94
7.0882,1947.42
7.10827,1973.44
7.12836,1993.95
7.14847,1970.27
7.16862,2002.73
7.18873,2018.44
7.20888,1993.59
7.22903,2041.99
7.24921,2062.27
7.2693,2017.62
7.2894,2068.36
7.30952,2080.55
7.32969,2073.16
7.34993,2098.48
7.36992,2094.84
7.39006,2079.49
7.4102,2127.66
7.43029,2103.63
7.45039,2144.77
7.47053,2136.91
7.49067,2152.38
7.51079,2169.26
7.53092,2148.63
7.5511,2219.41
7.57128,2178.52
7.59136,2225.86
7.61149,2205.82
7.63164,2247.66
7.65175,2205.23
7.67184,2261.13
7.692,2219.18
7.71216,2286.45
7.73226,2270.86
7.75235,2292.07
7.77242,2271.56
7.79252,2363.55
7.81261,2298.05
7.83275,2354.3
7.85283,2308.83
7.87297,2364.84
7.89313,2349.96
7.91325,2364.38
7.93335,2369.41
7.95344,2420.16
7.97355,2397.42
7.99371,2397.42
8.0138,2416.52
8.03393,2431.99
8.05411,2476.64
8.07432,2440.43
8.09442,2460
8.11454,2481.33
8.13469,2475.94
8.15483,2532.19
8.175,2511.33
8.19515,2523.4
8.2152,2545.2
8.23529,2542.5
8.25538,2546.48
8.27551,2605.43
8.29566,2571.45
8.3158,2572.27
8.33593,2589.14
8.35611,2628.98
8.37623,2591.13
8.39632,2605.55
8.41642,2670.82
8.43655,2653.95
8.45669,2628.52
8.47685,2617.97
8.49693,2668.36
8.51702,2684.53
8.53719,2655.35
8.55727,2666.37
8.57737,2701.29
8.59746,2737.62
8.61754,2742.66
8.63766,2705.62
8.65776,2738.44
8.67791,2741.25
8.69806,2781.56
8.71822,2799.26
8.73831,2780.27
8.7584,2770.78
8.77851,2793.28
8.79865,2811.68
8.81882,2841.68
8.83896,2884.1
8.85909,2885.27
8.87922,2840.04
8.89929,2873.44
8.9194,2851.99
8.93952,2845.2
8.9596,2867.46
8.97971,2920.31
8.99982,2897.11
9.01994,2914.34
9.04005,2956.76
9.06013,2957.34
9.08024,2990.98
9.10034,2986.99
9.12046,3015.7
9.14054,3021.8
9.16078,3012.77
9.1809,3019.8
9.20106,3024.14
9.22121,3051.45
9.2413,3049.69
