4.04265,0
4.04288,0
4.06302,0
4.08318,0
4.10331,0
4.1234,26.7188
4.14353,24.375
4.1637,31.1719
4.18379,48.3984
4.20395,68.4375
4.22404,69.2578
4.24413,84.6094
4.26423,100.547
4.28434,93.6328
4.3045,108.281
4.32465,127.852
4.34481,138.633
4.36492,144.023
4.38502,137.812
4.40511,165.586
4.42527,171.211
4.44536,190.43
4.46552,188.672
4.48566,197.227
4.50581,219.258
4.52597,207.539
4.54604,239.18
4.56614,262.852
4.58626,270.352
4.60643,279.023
4.62657,286.875
4.6467,310.547
4.66687,290.508
4.68694,309.609
4.70715,319.219
4.72715,319.219
4.74724,334.453
4.76737,360
4.78748,364.102
4.80763,375.82
4.82774,390
4.84792,408.281
4.86805,418.008
4.88813,426.328
4.90821,425.625
4.92836,439.453
4.9485,447.539
4.96859,451.523
4.98875,461.719
5.00889,476.953
5.02904,488.789
5.04913,503.32
5.06924,519.023
5.08938,528.516
5.10951,534.141
5.12966,546.445
5.14982,549.141
5.17,558.75
5.19011,566.602
5.21017,576.914
5.23039,589.688
5.25047,607.852
5.27065,614.883
5.2908,620.039
5.31098,622.031
5.33108,641.367
5.35119,637.969
5.37132,656.602
5.3914,664.219
5.41155,694.453
5.4317,700.43
5.45187,709.453
5.47204,707.812
5.49214,709.336
5.51226,736.875
5.5324,738.047
5.55255,753.633
5.57266,770.508
5.59275,787.383
5.61291,785.859
5.63295,797.93
5.65305,798.516
5.67316,828.281
5.69327,823.711
5.7134,824.297
5.73357,835.664
5.7537,839.18
5.77388,858.164
5.79403,865.312
5.81412,902.695
5.83423,890.742
5.85435,890.742
5.87458,908.086
5.8946,919.688
5.91475,954.727
5.93491,955.078
5.95504,941.719
5.97511,962.812
5.99518,966.445
6.01533,997.5
6.03552,995.508
6.05567,989.531
6.07582,1019.65
6.09598,1023.63
6.11607,1033.59
6.1362,1053.05
6.15631,1059.84
6.17651,1049.41
6.19658,1071.68
6.21671,1096.99
6.23687,1088.2
6.25702,1088.44
6.27711,1111.64
6.2972,1125.23
6.31732,1140.35
6.33747,1116.09
6.3576,1151.02
6.37776,1145.86
6.39784,1165.66
6.418,1171.76
6.4381,1185.12
6.45819,1217.93
6.47837,1198.59
6.49841,1211.6
6.51864,1206.68
6.53874,1237.5
6.55883,1267.97
6.57899,1260.12
6.59918,1254.38
6.61932,1275.35
6.63936,1268.2
6.65953,1307.81
6.67965,1312.73
6.69979,1336.88
6.71995,1324.8
6.74004,1325.98
6.76013,1335.82
6.78026,1342.5
6.80044,1365.12
6.82059,1373.79
6.84074,1379.41
6.86091,1401.91
6.88096,1430.16
6.90103,1425.7
6.92113,1436.6
6.94124,1437.66
6.96138,1439.77
6.98146,1456.29
7.00157,1449.84
7.02171,1485.82
7.04188,1478.44
7.06208,1488.28
7.08215,1491.56
7.10228,1504.8
7.12243,1525.66
7.14253,1526.6
7.16267,1533.16
7.18282,1545.7
7.20287,1551.68
7.22297,1560.94
7.2431,1573.12
7.2632,1605
7.28332,1622.11
7.30346,1621.52
7.32361,1637.46
7.34376,1663.95
7.3639,1652.34
7.38404,1624.22
7.40413,1645.9
7.42424,1663.48
7.44437,1667.11
7.46458,1693.01
7.48467,1689.73
7.50482,1727.34
7.52497,1734.38
7.54507,1733.2
7.56516,1723.59
7.58529,1751.25
7.60538,1743.4
7.62554,1765.2
7.64564,1800.35
7.66579,1784.65
7.68597,1789.8
7.70607,1796.6
7.72615,1797.89
7.74624,1861.52
7.76637,1839.84
7.78655,1844.53
7.80665,1853.67
7.82678,1886.95
7.84687,1882.27
7.86698,1872.07
7.88708,1918.36
7.90715,1934.06
7.92728,1900.78
7.94734,1925.16
7.96747,1978.36
7.98762,1968.75
8.00777,1983.52
8.02789,1969.1
8.04804,2024.3
8.06814,1979.53
8.08826,2003.79
8.10837,2042.81
8.12851,2010.47
8.14861,2031.68
8.16874,2067.66
8.18882,2034.26
8.20893,2084.41
8.22906,2069.88
8.24912,2085.59
8.26921,2126.25
8.2893,2103.16
8.30936,2107.5
8.32945,2148.75
8.34956,2103.05
8.36966,2188.71
8.38977,2149.45
8.40986,2168.09
8.42994,2162.23
8.45001,2164.57
8.47009,2209.22
8.49015,2205.12
8.51026,2246.37
8.5303,2227.15
8.55048,2261.25
8.57063,2233.71
8.59079,2293.71
8.6109,2239.1
8.63103,2290.78
8.65112,2256.33
8.67127,2349.96
8.69145,2268.75
8.71158,2341.76
8.73172,2296.05
8.7519,2366.95
8.77202,2339.41
8.79212,2359.22
8.81221,2382.07
8.83237,2354.77
8.8525,2421.45
8.87259,2373.16
8.89269,2392.38
8.91288,2428.36
8.93298,2424.49
8.95306,2477.7
8.97314,2431.52
8.99326,2457.19
9.01342,2471.25
9.03349,2457.42
9.05365,2524.8
9.0738,2481.09
9.09393,2504.41
9.11406,2523.87
9.13414,2516.6
9.15426,2511.8
9.17444,2599.34
9.19454,2512.15
9.21465,2566.76
9.23479,2590.2
9.25497,2611.05
9.27507,2587.38
9.29514,2619.84
9.31527,2659.57
9.3354,2608.71
9.35555,2639.18
9.3757,2616.56
9.39583,2676.45
9.41595,2649.49
9.43605,2660.98
9.45613,2688.63
9.47623,2718.28
9.49635,2707.15
9.51662,2692.97
9.53672,2697.89
9.55681,2735.86
9.57691,2754.49
9.59703,2780.16
9.61713,2750.39
9.63729,2751.56
9.65743,2771.72
9.67772,2794.34
9.69781,2805.47
9.71795,2827.38
9.73812,2807.81
9.7582,2785.2
9.77834,2832.66
9.79844,2824.22
9.8185,2820.35
9.83865,2891.02
9.85874,2885.86
9.87892,2939.53
9.89901,2900.86
9.91911,2934.84
9.9392,2890.9
9.95927,2889.02
9.97935,2919.96
9.99949,2919.61
10.0196,2941.76
10.0398,2956.05
10.06,2974.57
10.0801,2983.12
10.1002,3003.4
10.1202,2990.51
10.1403,2998.24
10.1605,3012.77
10.1806,2983.36
10.2007,3026.02
10.2209,3034.57
10.241,3057.42
10.2612,3052.62
10.2813,3058.95
10.3014,3078.28
10.3216,3111.09
10.3417,3046.64
10.3619,3116.13
10.382,3154.45
10.402,3174.49
10.4222,3170.86
10.4423,3183.28
10.4624,3154.69
10.4825,3186.09
10.5026,3173.79
10.5228,3166.76
10.543,3197.46
10.563,3237.54
10.5831,3262.85
10.6032,3277.03
10.6233,3253.24
10.6435,3253.01
10.6636,3245.04
10.6838,3277.03
10.7039,3350.62
10.724,3315.7
10.7441,3313.95
10.7642,3311.84
10.7843,3327.77
10.8045,3370.08
10.8246,3382.85
10.8447,3371.84
10.865,3350.27
10.885,3417.07
10.9051,3393.75
10.9252,3378.52
10.9453,3401.84
10.9655,3452.11
10.9857,3468.87
11.0058,3444.26
11.0259,3448.48
11.046,3485.04
11.0662,3489.49
11.0863,3467.46
11.1064,3547.73
11.1265,3506.6
11.1467,3520.55
11.1669,3528.52
11.187,3515.39
11.2071,3611.13
11.2272,3611.13
11.2473,3556.76
11.2674,3603.87
11.2876,3584.88
11.3077,3596.84
11.3279,3641.84
11.348,3613.12
11.3681,3658.71
11.3882,3612.89
11.4083,3671.95
11.4285,3678.63
11.4486,3654.38
11.4688,3701.13
11.489,3706.05
11.509,3739.57
11.5291,3705.7
11.5493,3770.27
11.5694,3729.02
11.5895,3782.7
11.6097,3728.91
11.6299,3781.17
11.65,3788.09
11.6701,3803.44
11.6902,3784.1
11.7103,3825
11.7305,3799.92
11.7506,3868.48
11.7708,3823.59
11.7909,3858.75
11.8111,3837.89
11.8311,3886.17
11.8512,3849.61
