2.62918,0
2.62944,0
2.64958,0
2.66967,0
2.68976,44.7656
2.70987,26.6016
2.73001,40.6641
2.75016,38.6719
2.77031,57.1875
2.79047,67.9688
2.81055,76.875
2.83064,89.6484
2.85074,101.719
2.87086,106.523
2.89101,116.367
2.91116,119.297
2.93132,119.18
2.95148,153.984
2.97157,155.977
2.99167,156.328
3.01179,166.875
3.03195,196.641
3.0521,203.672
3.07231,210.117
3.09249,224.18
3.11255,225.469
3.13263,245.742
3.15281,253.945
3.17287,256.055
3.19299,250.078
3.21314,288.516
3.23329,281.836
3.25341,280.195
3.27351,306.445
3.29358,325.781
3.31367,315.703
3.3338,337.383
3.35395,352.969
3.37406,359.531
3.39421,373.477
3.41439,388.125
3.43451,398.086
3.45461,395.742
3.47475,401.25
3.49493,414.023
3.51499,430.195
3.53507,419.766
3.55515,454.805
3.57532,453.633
3.59545,453.164
3.61552,479.18
3.63566,495.703
3.65579,508.945
3.67598,520.781
3.69612,530.039
3.71626,529.336
3.73642,543.984
3.75657,544.219
3.77667,563.32
3.7968,576.797
3.81697,582.539
3.83714,596.25
3.85727,605.859
3.87744,612.07
3.89756,624.961
3.91767,630.117
3.93779,652.734
3.95796,649.688
3.97812,656.25
3.99821,674.883
4.01838,687.656
4.03852,690.586
4.05862,696.445
4.0787,708.047
4.09884,721.992
4.11899,737.578
4.13912,742.969
4.15927,761.367
4.17943,767.812
4.19957,779.297
4.21965,779.883
4.23978,799.688
4.2599,811.055
4.28006,817.383
4.3002,826.523
4.32034,841.992
4.34052,849.961
4.36061,869.297
4.3807,883.125
4.40084,884.297
4.421,895.547
4.44112,902.227
4.46127,905.156
4.48142,926.602
4.50157,951.914
4.52168,942.773
4.54179,926.016
4.56191,986.25
4.58203,973.945
4.60219,983.438
4.62234,1006.17
4.64249,1002.66
4.66255,1019.3
4.68264,1028.67
4.70274,1035.12
4.72287,1029.96
4.74298,1064.77
4.76313,1060.9
4.78328,1064.53
4.80346,1093.48
4.82358,1088.91
4.84372,1101.56
4.86384,1097.46
4.884,1140.12
4.90414,1130.04
4.92431,1125.94
4.94447,1141.76
4.96454,1186.41
4.98465,1186.88
5.00473,1168.24
5.02488,1180.66
5.04502,1224.26
5.06518,1225.08
5.08531,1213.59
5.1055,1211.72
5.12558,1232.58
5.14568,1263.87
5.1658,1287.54
5.18591,1275.12
5.20608,1276.99
5.22623,1309.34
5.24643,1282.73
5.26648,1303.71
5.28656,1336.64
5.30665,1341.33
5.32672,1331.25
5.34687,1352.46
5.36702,1349.06
5.38716,1365.12
5.40732,1354.22
5.42749,1382.46
5.44755,1383.16
5.46766,1420.43
5.48775,1420.43
5.50787,1456.76
5.52799,1478.09
5.54814,1468.12
5.56828,1455.12
5.5884,1480.08
5.60856,1486.64
5.62865,1496.6
5.64884,1505.39
5.66893,1521.91
5.68909,1512.07
5.70923,1531.41
5.72942,1546.41
5.74948,1544.65
5.76958,1562.34
5.78971,1583.2
5.80981,1605.82
5.82995,1597.62
5.85012,1603.24
5.87025,1597.85
5.89042,1618.24
5.91054,1609.1
5.93063,1624.69
5.95075,1628.79
5.97086,1645.78
5.99097,1659.49
6.01112,1669.69
6.03129,1696.05
6.05146,1721.25
6.07162,1719.96
6.09169,1731.09
6.11183,1703.55
6.13198,1711.41
6.15209,1720.43
6.17223,1757.34
6.19242,1776.91
6.21257,1798.59
6.23267,1777.62
6.2528,1775.51
6.27295,1799.41
6.29316,1803.63
6.31325,1829.06
6.33346,1844.41
6.35357,1809.73
6.37364,1844.77
6.39373,1876.99
6.41386,1873.24
6.43401,1869.26
6.45409,1859.65
6.47422,1909.22
6.4944,1946.13
6.51455,1896.09
6.53465,1915.9
6.55475,1962.77
6.57487,1943.91
6.59503,1947.66
6.61517,1952.93
6.63535,1996.64
6.65551,1980.47
6.67556,1976.84
6.69565,2045.86
6.71579,1995.94
6.73594,2014.22
6.7561,2085
6.77625,2022.19
6.79632,2049.84
6.8165,2078.09
6.83659,2055.59
6.85666,2113.71
6.87673,2080.55
6.8969,2099.3
6.91703,2122.03
6.93721,2117.58
6.95741,2161.99
